YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
199905,1080381,5698353,1,20,N,CLARENDON,35.22,-100.9,3513,10054
199905,1080381,5698350,2,8,W,ALANREED,35.22,-100.88,3513,10053
199905,1080696,5698157,1,,,NORWAY,39.7,-97.78,3942,9747
199905,1080696,5698158,1,3,S,SUMMERFIELD,39.95,-96.35,3957,9621
199905,1080696,5698159,1,2,W,WAMEGO,39.2,-96.35,3912,9621
199905,1080696,5698160,1,3,NW,TOPEKA,,,,
199905,1080696,5698161,1,12,WSW,CONCORDIA,39.5,-97.87,3930,9752
199905,2406511,5698156,1,10,W,CLAY CENTER,39.38,-97.3,3923,9718
199905,1080696,5698162,1,,,DELPHOS,39.28,-97.77,3917,9746
199905,1080696,5698163,1,,,TESCOTT,39.02,-97.88,3901,9753
199905,1080696,5698164,1,4,E,TESCOTT,39.02,-97.82,3901,9749
199905,1080696,5698165,1,7,NE,ABILENE,38.98,-97.12,3859,9707
199905,1080696,5698166,1,4,S,CHAPMAN,38.92,-97.02,3855,9701
199905,2406072,5698167,1,,,ENTERPRISE,38.9,-97.12,3854,9707
199905,2406072,5698168,1,,,ENTERPRISE,38.9,-97.12,3854,9707
199905,2406424,5698231,1,1,W,PAMPA,35.53,-100.98,3532,10059
199905,2406424,5698232,1,,,PAMPA,35.53,-100.97,3532,10058
199905,2406543,5698200,1,,,CARO,43.48,-83.4,4329,8324
199905,2406275,5698424,1,,,,,,,
199905,2406275,5698425,1,,,,,,,
199905,1080381,5698355,1,19,N,CLARENDON,35.22,-100.9,3513,10054
199905,2406542,5698189,1,,,,,,,
199906,2406440,5699087,1,,,SOUTH PORTION,,,,
199905,2407727,5698457,1,,,,,,,
199905,2407727,5698458,1,,,,,,,
199905,2406015,5698613,1,,,,,,,
199905,2406015,5698614,1,,,,,,,
199905,2406016,5698615,1,,,,,,,
199905,2406480,5698616,1,2,S,LAKE MILLS,43.05,-88.9,4303,8854
199905,2406480,5698617,1,,,WEST BEND,43.42,-88.18,4325,8811
199905,2406480,5698618,1,,,WEST BEND,,,,
199905,2406480,5698619,1,,,WATERFORD,42.77,-88.22,4246,8813
199905,2406480,5698620,1,,,WHEATLAND,42.6,-88.2,4236,8812
199905,2406480,5698621,1,,,OAK CREEK,42.87,-87.87,4252,8752
199905,2406480,5698622,1,3,W,KENOSHA,42.58,-87.9,4235,8754
199905,2406480,5698623,1,2,NE,BENTON,42.58,-90.35,4235,9021
199905,2406480,5698624,1,3,N,DODGEVILLE,43.02,-90.13,4301,9008
199905,2406480,5698625,1,,,COUNTYWIDE,,,,
199905,2408620,5697434,1,2,S,ODESSA,31.82,-102.37,3149,10222
199905,2408620,5697435,1,3,W,ODESSA,31.85,-102.42,3151,10225
199905,2406749,5697563,1,,,BERRYVILLE,39.15,-77.97,3909,7758
199905,2406750,5697565,1,,,CHARLOTTESVILLE,38.03,-78.5,3802,7830
199905,2406677,5697773,1,,,CASSVILLE,36.68,-93.87,3641,9352
199905,2407950,5697774,1,,,SOUTH WEST CITY,36.52,-94.6,3631,9436
199905,2406676,5697772,1,1,E,LAMAR,37.5,-94.27,3730,9416
199905,2407951,5697775,1,,,ANDERSON,36.65,-94.43,3639,9426
199905,2406678,5697776,1,,,COUNTYWIDE,36.73,-93.45,3644,9327
199905,2408681,5697777,1,5,W,LEBANON,37.68,-92.75,3741,9245
199905,1081421,5697778,1,,,POTTERSVILLE,36.7,-92.03,3642,9202
199905,2406679,5697779,1,,,WEST PLAINS,36.73,-91.85,3644,9151
199905,2406680,5697780,1,,,THOMASVILLE,36.78,-91.53,3647,9132
199905,2406681,5697781,1,,,BAKERSFIELD,36.52,-92.15,3631,9209
199905,2406073,5698399,1,,,,,,,
199905,2406073,5698400,1,,,,,,,
199905,2407952,5697787,1,4,N,OZARK,37.07,-93.22,3704,9313
199905,2406134,5697788,1,,,ROBBINSVILLE,,,,
199905,2408682,5697899,1,,,WEST PORTION,,,,
199905,2408682,5697900,1,,,COUNTYWIDE,,,,
199906,2408664,5697642,1,,,GOLDSBORO,35.38,-77.98,3523,7759
199906,2406660,5697643,1,,,WADESBORO,34.97,-80.1,3458,8006
199904,2407741,5697673,1,,,,,,,
199905,2406182,5697837,1,,,DOUGHERTY,33.93,-101.08,3356,10105
199905,2406182,5697838,1,5,N,POST,33.25,-101.38,3315,10123
199905,2406182,5697835,1,7,S,WILSON,33.22,-101.73,3313,10144
199905,2406182,5697836,1,8,SE,WILSON,33.23,-101.63,3314,10138
199905,2406182,5697839,1,,,PLEASANT VLY,33.27,-101.5,3316,10130
199905,2406182,5697840,1,5,N,POST,33.25,-101.38,3315,10123
199905,2406182,5697841,1,5,NE,KALGARY,33.45,-101.08,3327,10105
199905,1081238,5697858,1,,,BOLIVAR,35.27,-89,3516,8900
199905,2408750,5697390,1,3,NW,BELEN,34.7,-106.8,3442,10648
199904,2405466,5696535,1,,,MOSS PT,30.42,-88.5,3025,8830
199905,2405470,5696539,2,,,HARVARD,42.42,-88.62,4225,8837
199901,1500157,5696179,1,,,,,,,
199904,1502209,5696229,1,,,,,,,
199904,2405507,5696441,1,,,,,,,
199904,2405508,5696442,1,,,,,,,
199904,1500422,5696236,1,,,,,,,
199904,1500415,5696376,1,,,TALOGA,36.03,-98.97,3602,9858
199905,1079165,5696370,1,,,,,,,
199905,1079165,5696371,1,,,,,,,
199905,2405019,5696372,1,,,PALMDALE,,,,
199905,2405471,5696617,2,2,SW,WAUCONDA,42.25,-88.17,4215,8810
199905,2405301,5693988,1,,,,,,,
199905,2405301,5693989,1,,,,,,,
199904,2405683,5694077,1,,,,,,,
199905,2406299,5694020,1,,,ALEDO,32.7,-97.6,3242,9736
199905,2406299,5694021,1,,,WEATHERFORD,32.77,-97.8,3246,9748
199905,2406299,5694022,1,,,MILLSAP,32.75,-98.02,3245,9801
199905,2406299,5694023,1,2,W,WEATHERFORD,32.77,-97.83,3246,9750
199905,2406299,5694015,1,1,W,CEDAR HILL,32.58,-96.97,3235,9658
199905,2406299,5694016,1,,,GRAND PRAIRIE,32.75,-96.98,3245,9659
199904,2405683,5694079,1,,,,,,,
199904,2405683,5694080,1,,,,,,,
199905,2405912,5694102,1,,,CARROLLTON,,,,
199909,2411685,5714840,1,2,S,HAUGHTON,32.5,-93.5,3230,9330
199909,2412430,5714841,1,,,BERNICE,,,,
199909,2411686,5714842,1,8,E,DUBACH,,,,
199909,2411687,5714843,1,,,LAKE CLAIBORNE,32.75,-92.97,3245,9258
199909,2413395,5714844,1,4,SSE,ASHDOWN,33.62,-94.1,3337,9406
199908,2411688,5714845,1,,,COLEMAN,31.83,-99.43,3150,9926
199905,2412093,5715043,1,,,SIGOURNEY,41.33,-92.2,4120,9212
199905,2412093,5715044,1,1,W,LOWDEN,41.85,-90.95,4151,9057
199905,2412093,5715041,1,,,NORTH LIBERTY,41.75,-91.62,4145,9137
199905,2412093,5715045,1,,,WALKER,42.28,-91.83,4217,9150
199905,2412093,5715046,1,,,MANCHESTER,,,,
199908,2413209,5715047,1,5,W,MEEKER,35.5,-96.98,3530,9659
199908,2412155,5715048,1,4,NNE,LEEDEY,35.92,-99.32,3555,9919
199908,2412155,5715049,1,6,NW,BUTLER,35.7,-99.27,3542,9916
199907,2410141,5715177,1,,,BEVERLY HILLS,28.9,-82.47,2854,8228
199908,2411688,5714847,1,,,BROWNWOOD,31.72,-98.98,3143,9859
199908,2411688,5714848,1,,,WATER VLY,31.67,-100.73,3140,10044
199908,2411689,5714849,1,,,COUNTYWIDE,,,,
199908,2411689,5714850,1,,,COUNTYWIDE,,,,
199907,2412099,5715322,1,8,W,RIDGWAY,,,,
199907,2413170,5715323,1,,,MONTROSE,,,,
199907,2413171,5715324,1,,,JENSEN,40.37,-109.33,4022,10920
199907,2413172,5715325,1,,,,,,,
199908,1086296,5714604,1,,,,,,,
199907,2411496,5715640,1,,,,,,,
199907,2411496,5715641,1,,,,,,,
199907,2412175,5715248,1,,,,,,,
199907,1085613,5715334,1,6,NW,SILVERTON,,,,
199906,2413179,5715335,1,,,,,,,
199906,2413180,5715336,1,,,,,,,
199907,2413215,5715475,1,,,,,,,
199908,2413306,5714593,1,2,N,OGLETHORPE,32.33,-84.07,3220,8404
199908,2413306,5714594,2,6,W,WARNER ROBINS,32.62,-83.7,3237,8342
199908,2411550,5714579,1,10,W,HAMILTON,32.75,-85.03,3245,8502
199908,2413306,5714595,1,,,WARNER ROBINS,32.62,-83.6,3237,8336
199908,1086378,5714687,1,10,S,BUNNELL,29.32,-81.27,2919,8116
199908,2412364,5714688,1,3,W,JESUP,31.6,-81.93,3136,8156
199908,2412365,5714689,1,,,BLACKSHEAR,31.3,-82.25,3118,8215
199908,1086381,5714690,1,,,SWITZERLAND,,,,
199908,2412366,5714691,1,,,BELLEVIEW,29.07,-82.05,2904,8203
199908,2413331,5714683,1,4,W,HARTSVILLE,34.37,-80.13,3422,8008
199908,1086375,5714684,1,5,N,CITRA,,,,
199908,1086376,5714685,1,,,KEYSTONE HGTS,29.78,-82.03,2947,8202
199908,2412363,5714686,1,3,W,LAKE CITY,30.18,-82.68,3011,8241
199908,1086383,5714692,1,16,WNW,HAYES CENTER,40.6,-101.3,4036,10118
199908,1086383,5714693,1,7,WSW,WELLFLEET,40.72,-100.85,4043,10051
199907,2411431,5715151,1,,,,,,,
199907,2411431,5715152,1,,,,,,,
199907,2412172,5715153,1,,,,,,,
199907,2412172,5715154,1,,,,,,,
199907,2412172,5715155,1,,,,,,,
199907,2412172,5715156,1,,,,,,,
199907,2412173,5715157,1,,,,,,,
199907,2412173,5715158,1,,,,,,,
199907,2412173,5715159,1,,,,,,,
199905,2412092,5715029,1,1,N,STERLING,,,,
199905,2412092,5715030,1,,,MILLEDGEVILLE,,,,
199905,2412093,5715031,1,,,FAIRBANK,42.63,-92.05,4238,9203
199905,2412093,5715032,1,,,FAIRBANK,42.63,-92.05,4238,9203
199905,2412093,5715033,1,,,FAIRBANK,42.63,-92.05,4238,9203
199905,2412093,5715034,1,,,FAIRBANK,42.63,-92.05,4238,9203
199905,2412093,5715035,1,,,FAIRBANK,42.63,-92.05,4238,9203
199905,2412093,5715036,1,,,FAIRBANK,,,,
199905,2412093,5715037,1,3,NW,TEMPLE HILL,42.27,-91.02,4216,9101
199905,2412093,5715038,1,,,DUBUQUE,42.5,-90.67,4230,9040
199905,2412093,5715039,1,,,MONTICELLO,42.23,-91.2,4214,9112
199905,2412093,5715040,1,1,E,MT AUBURN,42.25,-92.08,4215,9205
199907,2412173,5715164,1,,,,,,,
199907,2412173,5715165,1,,,,,,,
199908,2413208,5714977,1,6,SE,SEWARD,35.73,-97.4,3544,9724
199908,2413208,5714978,1,8,NE,EDMOND,35.73,-97.38,3544,9723
199906,2412160,5715071,1,,,,,,,
199905,2412094,5715220,1,,,FULTON,41.87,-90.17,4152,9010
199905,2412094,5715221,2,,,FREEPORT,42.28,-89.62,4217,8937
199908,2411642,5714782,1,,,,,,,
199908,2413208,5714979,1,5,NNE,EDMOND,35.72,-97.45,3543,9727
199908,2413208,5714980,1,5,S,EDMOND,35.58,-97.48,3535,9729
199908,2413325,5714605,2,4,W,EAST PLAINFIELD,43.58,-72.32,4335,7219
199908,2413325,5714606,2,2,SW,ENFIELD CENTER,44.58,-72.15,4435,7209
199908,2413326,5714607,1,,,LYME,44.82,-72.15,4449,7209
199908,2413326,5714608,1,,,LEBANON,43.65,-72.25,4339,7215
199908,2412325,5714609,1,,,CONCORD,43.2,-71.55,4312,7133
199908,2412155,5715050,1,,,ELK CITY,35.42,-99.42,3525,9925
199908,2412155,5715051,1,7,SSW,ELK CITY,,,,
199907,2412165,5715139,1,,,CHERRY HILL,,,,
199907,2412166,5715140,1,,,GUMBORO,38.48,-75.37,3829,7522
199907,2412167,5715141,1,,,CENTRAL PORTION,,,,
199907,2412167,5715142,1,,,QUEENSTOWN,,,,
199908,2411554,5716510,1,,,,,,,
199909,2412888,5716562,1,,,,,,,
199909,2412888,5716564,1,,,,,,,
199909,2412775,5716773,1,,,,,,,
199907,2414306,5716909,1,,,PLATTSBURGH,44.7,-73.45,4442,7327
199907,2413600,5716910,1,,,NORTH UNDERHILL,44.58,-72.95,4435,7257
199909,2414303,5716800,1,,,,,,,
199910,2413598,5716801,1,,,,,,,
199909,2413567,5717308,1,,,COUNTYWIDE,,,,
199909,1087381,5717306,1,,,COUNTYWIDE,,,,
199909,2413567,5717309,1,,,COUNTYWIDE,,,,
199909,2413567,5717310,1,,,COUNTYWIDE,,,,
199909,1087350,5717005,1,4,E,SOUTH WHITLEY,41.08,-85.53,4105,8532
199909,2414317,5717236,1,,,,,,,
199910,2413629,5717237,1,,,,,,,
199910,2413629,5717238,1,,,,,,,
199909,2414317,5717321,1,,,,,,,
199909,2412861,5717322,1,,,,,,,
199911,2413642,5717251,1,,,,,,,
199909,2412861,5717324,1,,,,,,,
199908,2412023,5710290,1,,,MERRICOURT,46.2,-98.75,4612,9845
199907,2411953,5710422,1,,,HARRISONBURG,38.45,-78.87,3827,7852
199907,2411953,5710423,1,,,SYRIA,38.48,-78.33,3829,7820
199907,2411953,5710424,1,,,COUNTYWIDE,38.45,-77.97,3827,7758
199907,2411953,5710425,1,1,N,REMINGTON,38.55,-77.8,3833,7748
199907,2411953,5710426,1,1,N,REMINGTON,38.55,-77.8,3833,7748
199907,2410783,5709981,1,,,WAUKESHA,43.02,-88.22,4301,8813
199907,2411270,5710109,1,,,TITUSVILLE,28.6,-80.8,2836,8048
199907,1085230,5710110,1,,,ORLANDO,,,,
199907,1085230,5710111,1,,,BASINGER,27.38,-81.03,2723,8102
199907,2411973,5710107,1,,,WINTER SPGS,28.7,-81.3,2842,8118
199907,2411973,5710108,1,2,W,ORMOND BEACH,29.28,-81.08,2917,8105
199907,1085230,5710112,1,,,FT DRUM,27.52,-80.82,2731,8049
199907,1085230,5710113,1,,,APOPKA,28.67,-81.5,2840,8130
199907,2411248,5710517,2,,,WARRENTON,38.72,-77.78,3843,7747
199907,1085090,5710518,1,,,WHITE POST,39.05,-78.1,3903,7806
199907,2411247,5710509,1,,,BLUEMONT,39.12,-77.82,3907,7749
199907,2411247,5710510,1,,,FAIRFAX,38.85,-77.3,3851,7718
199907,2411370,5710687,1,,,NEW COLUMBIA,41.03,-76.88,4102,7653
199907,2411370,5710688,1,,,DALMATIA,40.65,-76.9,4039,7654
199907,2411370,5710689,1,,,OVAL,41.15,-77.17,4109,7710
199907,2411370,5710690,1,2,E,JERSEY SHR,41.2,-77.23,4112,7714
199907,2411370,5710691,1,,,MILLERSBURG,40.55,-76.93,4033,7656
199907,2411284,5710752,1,,,NEBRASKA CITY,40.65,-95.85,4039,9551
199907,2411285,5710753,1,,,HAMBURG,40.6,-95.65,4036,9539
199907,2411285,5710754,1,,,SIDNEY,40.75,-95.65,4045,9539
199906,1085592,5716470,1,,,FT MADISON,40.63,-91.32,4038,9119
199906,1085592,5716471,1,,,DENMARK,40.73,-91.33,4044,9120
199907,2412111,5715992,1,,,WARNER,43.28,-71.82,4317,7149
199909,2412188,5716112,1,,,,,,,
199908,2412128,5716106,1,2,W,MARCO,,,,
199909,2412189,5716129,1,,,,,,,
199909,2412189,5716131,1,,,,,,,
199907,2412111,5716001,1,,,STRAFFORD,43.33,-71.18,4320,7111
199907,2410132,5716002,1,,,WILSONS MILLS,44.93,-71.03,4456,7102
199907,2410132,5716003,1,,,WEST LEBANON,43.38,-70.95,4323,7057
199907,1085683,5716004,1,,,PIERMONT,,,,
199908,2412112,5716005,1,,,,,,,
199908,2412112,5716006,1,,,,,,,
199908,2412112,5716007,1,,,,,,,
199908,2410133,5716008,1,3,N,HILO,,,,
199908,2412113,5716009,1,1,N,PUUANAHULU,,,,
199907,2412175,5715250,1,,,,,,,
199907,2412175,5715251,1,,,,,,,
199906,1085620,5715341,1,9,NNE,WESTWATER,,,,
199906,1085621,5715342,1,7,NNE,WESTWATER,,,,
199906,1085616,5715337,1,2,W,OLATHE,,,,
199907,2412238,5715951,1,,,,,,,
199907,2412230,5715724,1,15,SW,OVERTON,,,,
199907,2412231,5715725,1,5,W,NIPTON,,,,
199907,2412232,5715726,1,,,JOSHUA TREE,,,,
199907,2412233,5715728,1,,,DOLAN SPGS,,,,
199907,2411392,5715796,1,,,,,,,
199907,2411392,5715797,1,,,,,,,
199908,2413223,5715889,1,,,PHOENIX,33.48,-112.07,3329,11204
199908,2413223,5715890,1,,,GLOBE,,,,
199908,2413224,5715891,1,25,WSW,BLYTHE,33.48,-115,3329,11500
199907,1085845,5715892,1,,,TOWNER,38.47,-102.08,3828,10205
199907,2411497,5715931,1,,,,,,,
199907,2412238,5715952,1,,,,,,,
199907,2412106,5715704,1,,,STRONG,44.8,-70.22,4448,7013
199907,2412106,5715705,1,,,KINGFIELD,44.95,-70.15,4457,7009
199907,2411392,5715800,1,,,,,,,
199907,2411392,5715801,1,,,,,,,
199907,2413226,5715910,1,5,NW,ROCKY FORD,,,,
199907,2413264,5715911,1,18,S,BULLHEAD CITY,34.88,-114.57,3453,11434
199909,2414317,5717217,1,,,,,,,
199909,2414317,5717218,1,,,,,,,
199909,2414317,5717219,1,,,,,,,
199909,2413567,5717312,1,,,COUNTYWIDE,,,,
199909,2414317,5717320,1,,,,,,,
199909,2412861,5717323,1,,,,,,,
199908,2411440,5716237,1,3,W,MOUNTAIN CENTER,,,,
199908,2411439,5716236,1,2,N,LAKE ARROWHEAD,,,,
199908,2411441,5716238,1,5,SE,BANNING,,,,
199908,2412153,5716498,1,,,PAULS VALLEY,34.73,-97.22,3444,9713
199908,2412153,5716499,1,,,KONAWA,34.97,-96.75,3458,9645
199908,2411428,5716500,1,22,N,MOORELAND,36.75,-99.2,3645,9912
199910,2412767,5716740,1,1,E,WOLF PT,,,,
199909,2412768,5716741,1,7,N,VERNAL,,,,
199909,2412769,5716742,2,2,WSW,NAPLES,40.4,-109.53,4024,10932
199909,2413549,5716743,1,,,NAPLES,40.42,-109.5,4025,10930
199909,2413550,5716744,1,33,NW,MONTICELLO,38.2,-109.78,3812,10947
199909,2413551,5716745,1,,,GRAND JCT,,,,
199907,2412111,5715876,1,,,PITTSBURG,45.05,-71.4,4503,7124
199907,2413190,5715872,1,,,SEABROOK,,,,
199907,2411391,5715792,1,,,,,,,
199907,2412235,5715816,1,,,LAS VEGAS,,,,
199907,2412236,5715817,1,,,KINGMAN,35.2,-114.05,3512,11403
199907,2412236,5715818,1,,,KINGMAN,,,,
199909,2412189,5716148,1,,,,,,,
199909,2412190,5716149,1,,,,,,,
199909,2412190,5716150,1,,,,,,,
199909,2413233,5716151,1,,,,,,,
199909,2413233,5716153,1,,,,,,,
199907,2412238,5715956,1,,,,,,,
199907,2411466,5715729,1,40,E,BARSTOW,,,,
199907,2411493,5715824,1,,,SHAFER,45.38,-92.75,4523,9245
199907,2411493,5715825,1,1,W,STILLWATER,45.07,-92.85,4504,9251
199907,2411493,5715826,1,,,ELKO,44.57,-93.32,4434,9319
199907,2411493,5715827,1,,,APPLE VLY,47.88,-91.88,4753,9153
199907,2411493,5715828,1,1,SW,CONGER,43.6,-93.55,4336,9333
199907,2411493,5715829,1,5,SE,CANNON FALLS,44.47,-92.83,4428,9250
199907,2411493,5715830,1,1,N,MURDOCK,,,,
199907,2411493,5715831,1,5,NW,ONAMIA,,,,
199907,2411493,5715832,1,,,APPLETON,,,,
199907,2411493,5715833,1,6,N,KINGSTON,,,,
199907,2411493,5715834,1,6,N,GAYLORD,,,,
199907,2411493,5715835,1,3,SE,GAYLORD,,,,
199907,2411493,5715836,1,3,SW,BUCKMAN,45.87,-94.15,4552,9409
199907,2411494,5715837,1,,,LUCK,45.57,-92.48,4534,9229
199907,2411494,5715838,1,3,NE,SOMERSET,45.15,-92.63,4509,9238
199907,2411494,5715839,1,,,CUMBERLAND,45.53,-92.02,4532,9201
199907,2411497,5715932,1,,,,,,,
199909,2412191,5716157,1,,,,,,,
199907,2412238,5715957,1,,,,,,,
199907,2411468,5715735,1,,,LUCERNE VLY,,,,
199909,2413556,5716760,1,3,S,BOILING SPGS,35.2,-81.68,3512,8141
199909,2412777,5716902,1,,,,,,,
199909,2412777,5716903,1,,,,,,,
199909,2412777,5716904,1,,,,,,,
199909,2412777,5716905,1,,,,,,,
199909,2412777,5716906,1,,,,,,,
199908,2411428,5716501,1,2,S,ALVA,36.77,-98.67,3646,9840
199908,2411428,5716502,1,,,CARMEN,,,,
199908,2413206,5716503,1,,,EDMOND,,,,
199907,2411402,5715868,1,,,FRANKLIN,,,,
199907,2411403,5715869,1,,,EXETER,,,,
199907,2413188,5715870,1,,,MT WASHINGTON,,,,
199907,2413189,5715871,1,,,FRANCONIA,,,,
199907,2412238,5715961,1,,,,,,,
199907,2412106,5715773,1,,,ST ALBANS,44.92,-69.4,4455,6924
199907,2412106,5715774,1,,,HARTLAND,44.88,-69.43,4453,6926
199907,2411391,5715793,1,,,,,,,
199907,2412111,5715885,1,,,FRANKLIN,43.43,-71.67,4326,7140
199908,1086427,5714180,1,,,,,,,
199908,1086428,5714181,1,,,SALEM,38.6,-86.1,3836,8606
199908,1086429,5714182,1,,,PLEASURE RIDGE PARK,38.15,-85.78,3809,8547
199908,1086429,5714183,1,,,MIDDLETOWN,38.25,-85.53,3815,8532
199908,2412316,5714134,1,2,NE,RUCKERSVILLE,,,,
199908,2412316,5714137,1,6,NE,ELBERTON,34.18,-82.8,3411,8248
199908,2413368,5714436,1,,,COAL HILL,35.43,-93.67,3526,9340
199908,2413369,5714437,1,,,HARTMAN,35.43,-93.62,3526,9337
199901,2411707,5714438,1,,,,,,,
199901,2411707,5714439,1,,,,,,,
199907,2412487,5714440,1,,,PORTSMOUTH,36.82,-76.33,3649,7620
199908,2411577,5714372,2,6,W,ANDERSON,34.48,-82.75,3429,8245
199908,2411683,5713987,1,,,,,,,
199908,2411683,5713988,1,,,,,,,
199908,2411640,5714707,1,,,,,,,
199908,2411640,5714708,1,,,,,,,
199908,2412324,5714500,1,,,,,,,
199908,2412325,5714610,1,,,PEMBROKE,43.15,-71.47,4309,7128
199908,2411369,5710183,1,,,,,,,
199908,2411368,5710179,1,,,,,,,
199908,2411369,5710184,1,,,,,,,
199908,2411369,5710185,1,,,,,,,
199908,2411369,5710186,1,,,,,,,
199908,2411369,5710187,1,,,,,,,
199907,2411246,5710413,1,4,S,RUCKERSVILLE,38.18,-78.37,3811,7822
199907,2410407,5709476,1,,,ADELANTO,,,,
199907,2410364,5709485,1,,,TWIN VLY,47.27,-96.27,4716,9616
199907,2410364,5709486,1,,,GARY,47.38,-96.27,4723,9616
199907,2410364,5709487,1,4,N,FELTON,47.13,-96.52,4708,9631
199907,2410364,5709488,1,,,MAHNOMEN,47.32,-95.98,4719,9559
199907,2410364,5709489,1,,,EBRO,47.5,-95.53,4730,9532
199907,2410364,5709490,1,,,SABIN,46.78,-96.65,4647,9639
199907,2410364,5709491,1,,,BEMIDJI,47.48,-94.9,4729,9454
199907,2410364,5709492,1,2,W,NARY,47.37,-94.88,4722,9453
199907,2410364,5709493,1,4,N,DETROIT LAKES,46.87,-95.83,4652,9550
199907,2410364,5709494,1,1,N,SAUM,48,-94.68,4800,9441
199907,2410364,5709495,1,5,NW,TWIN VLY,47.32,-96.35,4719,9621
199907,2410365,5709496,1,4,S,CLEARBROOK,47.65,-95.42,4739,9525
199907,2410365,5709497,1,4,N,BEMIDJI,47.53,-94.9,4732,9454
199907,2410365,5709498,1,2,W,NARY,47.37,-94.88,4722,9453
199906,2409793,5709734,1,7,NE,COLORADO SPGS,38.9,-104.72,3854,10443
199906,2409793,5709735,1,5,NNE,COLORADO SPGS,38.9,-104.78,3854,10447
199906,2409793,5709733,1,20,S,HOLLY,37.77,-102.12,3746,10207
199906,2409793,5709736,1,2,S,PEYTON,39,-104.48,3900,10429
199906,1083693,5709737,1,,,TRINIDAD,37.17,-104.52,3710,10431
199906,1083693,5709738,1,,,TRINCHERA,37.05,-104.03,3703,10402
199906,2409794,5709739,1,,,MONUMENT,39.08,-104.88,3905,10453
199906,2409794,5709740,1,,,PALMER LAKE,,,,
199906,2409794,5709741,1,,,ROSITA,38.1,-105.33,3806,10520
199908,2411524,5713658,1,,,PATTON,40.63,-78.65,4038,7839
199908,2411525,5713659,1,,,PATTON,,,,
199908,2411526,5713660,1,,,SPANGLER,40.65,-78.78,4039,7847
199908,2411554,5713661,1,,,,,,,
199908,2411554,5713662,1,,,,,,,
199908,2411554,5713663,1,,,,,,,
199908,2411554,5713664,1,,,,,,,
199908,2411554,5713665,1,,,,,,,
199908,2411554,5713666,1,,,,,,,
199908,2410880,5713824,1,3,S,KENESAW,40.58,-98.65,4035,9839
199908,2412297,5713910,1,16,N,BAYFIELD,,,,
199908,2413316,5713911,1,8,S,SILVERTON,,,,
199908,2413317,5713912,1,,,OURAY,,,,
199908,2412298,5713913,1,2,SSE,OURAY,,,,
199908,1086241,5713914,1,6,N,LAKE CITY,,,,
199908,1086242,5713915,1,5,SSE,LAKE CITY,,,,
199907,2411117,5713185,1,,,COUNTYWIDE,,,,
199907,2411842,5712869,1,,,COUNTYWIDE,42.22,-74.92,4213,7455
199907,2410541,5712865,1,2,S,WOODLAND,,,,
199907,2411814,5712866,1,15,W,CLAYTON LAKE,46.62,-69.83,4637,6950
199908,2413329,5714681,1,,,KINGSTREE,33.67,-79.83,3340,7950
199908,2413330,5714682,1,,,HEMINGWAY,33.75,-79.45,3345,7927
199908,2412423,5713730,1,,,MCGRADY,36.33,-81.23,3620,8114
199908,2412423,5713731,1,,,JONESVILLE,,,,
199907,2411680,5713763,1,,,,,,,
199907,2411680,5713764,1,,,,,,,
199907,2411680,5713765,1,,,,,,,
199907,2411680,5714096,1,,,,,,,
199908,2411692,5714097,1,,,THOMASVILLE,,,,
199908,2411693,5714098,1,,,MADISON,,,,
199908,2411693,5714099,1,,,PANAMA CITY BEACH,,,,
199908,2411693,5714100,1,,,PANAMA CITY,30.17,-85.67,3010,8540
199908,2411693,5714101,1,2,N,WAKULLA,30.27,-84.23,3016,8414
199908,2412435,5714102,1,,,GREENWOOD,30.87,-85.17,3052,8510
199908,2412435,5714103,1,,,OLD TOWN,29.6,-82.98,2936,8259
199908,2412435,5714104,1,2,NE,PINETTA,30.62,-83.33,3037,8320
199908,2413416,5714105,1,,,,,,,
199908,2412437,5714196,1,,,ALBANY,31.58,-84.17,3135,8410
199908,1086646,5714197,1,2,N,CRAWFORDVILLE,30.2,-84.37,3012,8422
199908,2413392,5714329,1,,,COUNTYWIDE,,,,
199908,2413393,5714330,1,,,SILVERDALE,,,,
199908,2411684,5714331,1,,,PORT TOWNSEND,,,,
199908,2412427,5714332,1,,,BOTHELL,47.77,-122.2,4746,12212
199909,1086620,5714333,1,10,SW,ASHDOWN,33.57,-94.25,3334,9415
199908,2411613,5714409,1,,,PRATTSVILLE,34.32,-92.55,3419,9233
199908,2411614,5714410,1,,,LEOLA,34.17,-92.58,3410,9235
199909,2412784,5717116,1,10,S,NORTH PLATTE,41,-100.78,4100,10047
199910,2412910,5717167,1,,,,,,,
199910,2412910,5717168,1,,,,,,,
199909,1087633,5717169,1,,,RENO,39.52,-119.82,3931,11949
199910,2413624,5717055,1,,,,,,,
199910,2413629,5717376,1,,,,,,,
199907,2410644,5712494,1,,,PINETOP,,,,
199907,2410645,5712495,1,,,CLARKDALE,,,,
199907,2411903,5712496,1,4,N,SEDONA,,,,
199907,2410674,5712600,1,15,WSW,RHINELANDER,45.55,-89.7,4533,8942
199907,2410674,5712601,2,,,TOMAHAWK,45.47,-89.73,4528,8944
199907,2411142,5712341,1,,,MARSHALL,35.8,-82.68,3548,8241
199906,2410509,5712700,1,2,N,CROWELL,,,,
